"Code";"Country_name";"Year";"Mobile_cellular_subscriptions";"Landline_phone_subscriptions";"Landline_internet_subscriptions"
"THA";"Thailand";"2018";125098000.0;6059000.0;9189000.0
"THA";"Thailand";"2019";129614000.0;5415000.0;10108800.0
"THA";"Thailand";"2020";116294000.0;5003000.0;11478300.0
"TJK";"Tajikistan";"2003";47617.0;245192.0;10.0
"TJK";"Tajikistan";"2007";2132770.0;292730.0;3645.0
"TJK";"Tajikistan";"2008";3673520.0;286940.0;3658.0
"TJK";"Tajikistan";"2009";4900000.0;347260.0;4400.0
"TJK";"Tajikistan";"2010";5940840.0;367693.0;4700.0
"TJK";"Tajikistan";"2011";6324000.0;380000.0;5020.0
"TJK";"Tajikistan";"2012";6528000.0;393000.0;5400.0
"TJK";"Tajikistan";"2013";7537100.0;425000.0;5800.0
"TJK";"Tajikistan";"2014";7999100.0;440700.0;6100.0
"TJK";"Tajikistan";"2015";8489000.0;457000.0;6000.0
"TJK";"Tajikistan";"2016";9400000.0;468000.0;6000.0
"TJK";"Tajikistan";"2017";9904000.0;479000.0;6000.0
"TJK";"Tajikistan";"2019";10995000.0;502000.0;6000.0
"TJK";"Tajikistan";"2020";11584000.0;502000.0;6000.0
"TKM";"Turkmenistan";"2008";1135150.0;477670.0;75.0
"TKM";"Turkmenistan";"2009";2132890.0;494312.0;465.0
"TKM";"Turkmenistan";"2010";3197620.0;520002.0;723.0
"TKM";"Turkmenistan";"2011";5300000.0;547000.0;1100.0
"TKM";"Turkmenistan";"2012";5900000.0;575000.0;1400.0
"TKM";"Turkmenistan";"2013";6125300.0;602000.0;1800.0
"TKM";"Turkmenistan";"2014";7206100.0;624400.0;2300.0
"TKM";"Turkmenistan";"2015";7842000.0;648000.0;3000.0
"TKM";"Turkmenistan";"2016";8575000.0;665000.0;4000.0
"TKM";"Turkmenistan";"2017";9377000.0;682000.0;5000.0
"TKM";"Turkmenistan";"2019";9377000.0;717000.0;8000.0
"TKM";"Turkmenistan";"2020";9377000.0;717000.0;10000.0
"TLS";"Timor";"2003";20058.0;1970.0;9.0
"TLS";"Timor";"2004";25722.0;2098.0;13.0
"TLS";"Timor";"2005";33072.0;2334.0;22.0
"TLS";"Timor";"2006";49100.0;2504.0;29.0
"TLS";"Timor";"2007";78215.0;2440.0;50.0
"TLS";"Timor";"2008";125002.0;2641.0;71.0
"TLS";"Timor";"2009";350891.0;2907.0;471.0
"TLS";"Timor";"2010";473020.0;2907.0;500.0
"TLS";"Timor";"2011";614151.0;3054.0;550.0
"TLS";"Timor";"2012";621000.0;3000.0;600.0
"TLS";"Timor";"2013";650000.0;3000.0;700.0
"TLS";"Timor";"2014";1375750.0;3557.0;1028.0
"TLS";"Timor";"2015";1376670.0;2720.0;1028.0
"TLS";"Timor";"2016";1492120.0;2545.0;662.0
"TLS";"Timor";"2017";1556620.0;2381.0;656.0
"TLS";"Timor";"2018";1468490.0;2206.0;41.0
"TLS";"Timor";"2019";1425260.0;2075.0;86.0
"TLS";"Timor";"2020";1377920.0;2012.0;75.0
"TON";"Tonga";"2002";3354.0;11201.0;11.0
"TON";"Tonga";"2003";11200.0;12000.0;22.0
"TON";"Tonga";"2004";16400.0;13000.0;334.0
"TON";"Tonga";"2005";29872.0;13746.0;645.0
"TON";"Tonga";"2006";30051.0;18447.0;633.0
"TON";"Tonga";"2007";46525.0;21034.0;780.0
"TON";"Tonga";"2008";50472.0;25536.0;721.0
"TON";"Tonga";"2009";53000.0;31000.0;1000.0
"TON";"Tonga";"2010";54300.0;31000.0;1100.0
"TON";"Tonga";"2011";55000.0;30000.0;1300.0
"TON";"Tonga";"2012";56000.0;30000.0;1500.0
"TON";"Tonga";"2013";57500.0;31000.0;1700.0
"TON";"Tonga";"2014";68000.0;12000.0;1800.0
"TON";"Tonga";"2015";73493.0;13220.0;2458.0
"TON";"Tonga";"2016";80000.0;11000.0;3000.0
"TON";"Tonga";"2017";107938.0;14697.0;3000.0
"TON";"Tonga";"2018";107938.0;14697.0;2519.0
"TON";"Tonga";"2019";62104.0;6637.0;3703.0
"TON";"Tonga";"2020";62000.0;7000.0;5000.0
"TTO";"TrinidadNULLandNULLTobago";"2002";262772.0;318189.0;176.0
"TTO";"TrinidadNULLandNULLTobago";"2003";336352.0;318879.0;884.0
"TTO";"TrinidadNULLandNULLTobago";"2004";651189.0;322338.0;4233.0
"TTO";"TrinidadNULLandNULLTobago";"2005";924100.0;322300.0;10803.0
"TTO";"TrinidadNULLandNULLTobago";"2006";1518800.0;325500.0;20613.0
"TTO";"TrinidadNULLandNULLTobago";"2007";1509800.0;307301.0;35491.0
"TTO";"TrinidadNULLandNULLTobago";"2008";1806120.0;314792.0;85447.0
"TTO";"TrinidadNULLandNULLTobago";"2009";1846340.0;303227.0;130057.0
"TTO";"TrinidadNULLandNULLTobago";"2010";1894240.0;293315.0;162850.0
"TTO";"TrinidadNULLandNULLTobago";"2011";1826200.0;292036.0;172318.0
"TTO";"TrinidadNULLandNULLTobago";"2012";1883680.0;286605.0;201410.0
"TTO";"TrinidadNULLandNULLTobago";"2013";1943870.0;291291.0;212498.0
"TTO";"TrinidadNULLandNULLTobago";"2014";1980570.0;288922.0;248108.0
"TTO";"TrinidadNULLandNULLTobago";"2015";2123370.0;270872.0;278522.0
"TTO";"TrinidadNULLandNULLTobago";"2016";2165850.0;272187.0;255579.0
"TTO";"TrinidadNULLandNULLTobago";"2017";2030640.0;257445.0;326776.0
"TTO";"TrinidadNULLandNULLTobago";"2018";1972600.0;319401.0;342200.0
"TTO";"TrinidadNULLandNULLTobago";"2019";2163720.0;343385.0;339340.0
"TTO";"TrinidadNULLandNULLTobago";"2020";1988000.0;323905.0;376771.0
"TUN";"Tunisia";"2002";574334.0;1148590.0;26.0
"TUN";"Tunisia";"2003";1917530.0;1163850.0;259.0
"TUN";"Tunisia";"2004";3735700.0;1203530.0;2839.0
"TUN";"Tunisia";"2005";5680730.0;1257480.0;17573.0
"TUN";"Tunisia";"2006";7339050.0;1268460.0;43845.0
"TUN";"Tunisia";"2007";7842620.0;1273330.0;95916.0
"TUN";"Tunisia";"2008";8602160.0;1239070.0;227328.0
"TUN";"Tunisia";"2009";9797030.0;1278550.0;372887.0
"TUN";"Tunisia";"2010";11114200.0;1289580.0;482204.0
"TUN";"Tunisia";"2011";12387700.0;1217780.0;559358.0
"TUN";"Tunisia";"2012";12843900.0;1098890.0;527308.0
"TUN";"Tunisia";"2013";12712400.0;1021980.0;519984.0
"TUN";"Tunisia";"2014";14283600.0;949395.0;567539.0
"TUN";"Tunisia";"2015";14595900.0;943642.0;573977.0
"TUN";"Tunisia";"2016";14282100.0;974129.0;640267.0
"TUN";"Tunisia";"2017";14334100.0;1113170.0;801785.0
"TUN";"Tunisia";"2018";14769600.0;1302020.0;1014010.0
"TUN";"Tunisia";"2019";14771000.0;1454180.0;1190950.0
"TUN";"Tunisia";"2020";14852900.0;1533270.0;1334060.0
"TUR";"Turkey";"2001";19572900.0;18904500.0;10915.0
"TUR";"Turkey";"2002";23323100.0;18890000.0;21205.0
"TUR";"Turkey";"2003";27887500.0;18916700.0;199324.0
"TUR";"Turkey";"2004";34707500.0;19125200.0;577931.0
"TUR";"Turkey";"2005";43609000.0;18978200.0;1589770.0
"TUR";"Turkey";"2006";52662700.0;18831600.0;2773680.0
"TUR";"Turkey";"2007";61975800.0;18201000.0;4753760.0
"TUR";"Turkey";"2008";65824100.0;17502200.0;5756960.0
"TUR";"Turkey";"2009";62779600.0;16534400.0;6450290.0
"TUR";"Turkey";"2010";61769600.0;16201500.0;7098160.0
"TUR";"Turkey";"2011";65321700.0;15210800.0;7591370.0
"TUR";"Turkey";"2012";67680500.0;13859700.0;7868970.0
"TUR";"Turkey";"2013";69661100.0;13551700.0;8893390.0
"TUR";"Turkey";"2014";71888400.0;12528900.0;8866360.0
"TUR";"Turkey";"2015";73639300.0;11493100.0;9504590.0
"TUR";"Turkey";"2016";75061700.0;11077600.0;10499700.0
"TUR";"Turkey";"2017";77800200.0;11308400.0;11924900.0
"TUR";"Turkey";"2018";80118000.0;11633500.0;13407200.0
"TUR";"Turkey";"2019";80790900.0;11532900.0;14232000.0
"TUR";"Turkey";"2020";82128100.0;12448600.0;16734900.0
"TUV";"Tuvalu";"2004";500.0;750.0;50.0
"TUV";"Tuvalu";"2005";1300.0;890.0;150.0
"TUV";"Tuvalu";"2006";1600.0;1100.0;250.0
"TUV";"Tuvalu";"2007";1800.0;1300.0;270.0
"TUV";"Tuvalu";"2009";1000.0;800.0;100.0
"TUV";"Tuvalu";"2010";1600.0;1200.0;240.0
"TUV";"Tuvalu";"2011";2130.0;1450.0;450.0
"TUV";"Tuvalu";"2012";2800.0;1450.0;450.0
"TUV";"Tuvalu";"2013";3400.0;1450.0;450.0
"TUV";"Tuvalu";"2014";3800.0;1500.0;450.0
"TUV";"Tuvalu";"2015";6600.0;2000.0;450.0
"TUV";"Tuvalu";"2016";7600.0;2000.0;450.0
"TUV";"Tuvalu";"2017";8000.0;2000.0;450.0
"TZA";"Tanzania";"2005";2964000.0;154360.0;2589.0
"TZA";"Tanzania";"2006";5609000.0;152000.0;2998.0
"TZA";"Tanzania";"2007";8252000.0;163269.0;3394.0
"TZA";"Tanzania";"2008";13006800.0;123809.0;6422.0
"TZA";"Tanzania";"2009";17500000.0;172922.0;6947.0
"TZA";"Tanzania";"2010";20983900.0;174511.0;7554.0
"TZA";"Tanzania";"2011";25666500.0;161063.0;28268.0
"TZA";"Tanzania";"2012";27219300.0;176367.0;41325.0
"TZA";"Tanzania";"2013";27442800.0;164999.0;56425.0
"TZA";"Tanzania";"2014";31862700.0;151274.0;84600.0
"TZA";"Tanzania";"2015";39665600.0;142819.0;106000.0
"TZA";"Tanzania";"2016";40044200.0;129597.0;318474.0
"TZA";"Tanzania";"2017";39953900.0;127094.0;763466.0
"TZA";"Tanzania";"2018";43497300.0;124238.0;861234.0
"TZA";"Tanzania";"2019";47685200.0;76288.0;1039660.0
"TZA";"Tanzania";"2020";51220200.0;72469.0;1135610.0
"UGA";"Uganda";"2005";1315300.0;87513.0;850.0
"UGA";"Uganda";"2006";2008820.0;108140.0;1210.0
"UGA";"Uganda";"2007";4195280.0;165788.0;1860.0
"UGA";"Uganda";"2008";8554860.0;168481.0;4798.0
"UGA";"Uganda";"2009";9383730.0;233533.0;6000.0
"UGA";"Uganda";"2010";12828300.0;327114.0;14000.0
"UGA";"Uganda";"2011";16697000.0;464849.0;35514.0
"UGA";"Uganda";"2012";16356400.0;314956.0;38400.0
"UGA";"Uganda";"2013";18068600.0;272844.0;41500.0
"UGA";"Uganda";"2014";20365900.0;324442.0;55198.0
"UGA";"Uganda";"2015";20220300.0;328811.0;80724.0
"UGA";"Uganda";"2016";22838500.0;368243.0;92115.0
"UGA";"Uganda";"2019";25395500.0;85710.0;32370.0
"UGA";"Uganda";"2020";27689000.0;90774.0;58594.0
"UKR";"Ukraine";"2005";30013500.0;11666600.0;130000.0
"UKR";"Ukraine";"2006";49076200.0;12397100.0;520000.0
"UKR";"Ukraine";"2007";55240400.0;12905900.0;800000.0
"UKR";"Ukraine";"2008";55681500.0;13176900.0;1600000.0
"UKR";"Ukraine";"2009";54942800.0;13026300.0;1907700.0
"UKR";"Ukraine";"2010";53928800.0;12941300.0;2955860.0
"UKR";"Ukraine";"2011";55576500.0;12680900.0;3170380.0
"UKR";"Ukraine";"2012";59343700.0;12182100.0;3644980.0
"UKR";"Ukraine";"2013";62458800.0;11831000.0;3996550.0
"UKR";"Ukraine";"2014";61170200.0;10461100.0;3945580.0
"UKR";"Ukraine";"2015";60720100.0;9113060.0;4978810.0
"UKR";"Ukraine";"2016";56717900.0;8451230.0;5125500.0
"UKR";"Ukraine";"2017";55714700.0;7186580.0;5239740.0
"UKR";"Ukraine";"2018";53933600.0;6074260.0;5405120.0
"UKR";"Ukraine";"2019";54842900.0;4182990.0;6784180.0
"UKR";"Ukraine";"2020";53977700.0;3314260.0;7769400.0
"URY";"Uruguay";"2004";599768.0;996701.0;27000.0
"URY";"Uruguay";"2005";1154920.0;1006000.0;48539.0
"URY";"Uruguay";"2006";2330010.0;986867.0;106582.0
"URY";"Uruguay";"2007";3004320.0;965216.0;165018.0
"URY";"Uruguay";"2008";3507820.0;959286.0;244531.0
"URY";"Uruguay";"2009";4111560.0;953655.0;317484.0
"URY";"Uruguay";"2010";4437160.0;962187.0;383549.0
"URY";"Uruguay";"2011";4757420.0;964859.0;472876.0
"URY";"Uruguay";"2012";4995460.0;1010950.0;580669.0
"URY";"Uruguay";"2013";5267950.0;1048440.0;737078.0
"URY";"Uruguay";"2014";5497090.0;1082900.0;840261.0
"URY";"Uruguay";"2015";5165470.0;1106430.0;900933.0
"URY";"Uruguay";"2016";5116740.0;1113570.0;921677.0
"URY";"Uruguay";"2017";5097570.0;1136980.0;953281.0
"URY";"Uruguay";"2018";4459170.0;1153530.0;977390.0
"URY";"Uruguay";"2019";4526330.0;1165370.0;1012410.0
"URY";"Uruguay";"2020";4551280.0;1224600.0;1063700.0
"USA";"UnitedNULLStates";"1998";69209300.0;179850000.0;705900.0
"USA";"UnitedNULLStates";"1999";86047000.0;189502000.0;2754290.0
"USA";"UnitedNULLStates";"2000";109478000.0;192513000.0;7069870.0
"USA";"UnitedNULLStates";"2001";128500000.0;191571000.0;12792800.0
"USA";"UnitedNULLStates";"2002";141800000.0;189250000.0;19881500.0
"USA";"UnitedNULLStates";"2003";160637000.0;182933000.0;27744300.0
"USA";"UnitedNULLStates";"2004";184819000.0;177691000.0;37352500.0
"USA";"UnitedNULLStates";"2005";203700000.0;175161000.0;51156400.0
"USA";"UnitedNULLStates";"2006";229600000.0;167460000.0;60237700.0
"USA";"UnitedNULLStates";"2007";249300000.0;158418000.0;71704000.0
"USA";"UnitedNULLStates";"2008";261300000.0;162763000.0;77130000.0
"USA";"UnitedNULLStates";"2009";274283000.0;152873000.0;79992000.0
"USA";"UnitedNULLStates";"2010";285118000.0;149652000.0;84522000.0
"USA";"UnitedNULLStates";"2011";297404000.0;143319000.0;88317000.0
"USA";"UnitedNULLStates";"2012";304838000.0;138595000.0;92514000.0
"USA";"UnitedNULLStates";"2013";310698000.0;133233000.0;96032000.0
"USA";"UnitedNULLStates";"2014";355500000.0;128495000.0;97810000.0
"USA";"UnitedNULLStates";"2015";382307000.0;124848000.0;102212000.0
"USA";"UnitedNULLStates";"2016";396000000.0;121343000.0;105714000.0
"USA";"UnitedNULLStates";"2017";400000000.0;116297000.0;108200000.0
"USA";"UnitedNULLStates";"2018";348242000.0;110333000.0;110756000.0
"USA";"UnitedNULLStates";"2019";355695000.0;106630000.0;114269000.0
"USA";"UnitedNULLStates";"2020";351477000.0;101526000.0;121176000.0
"UZB";"Uzbekistan";"2003";320815.0;1717070.0;2757.0
"UZB";"Uzbekistan";"2004";544100.0;1750400.0;5514.0
"UZB";"Uzbekistan";"2005";720000.0;1793500.0;8271.0
"UZB";"Uzbekistan";"2006";2530360.0;1841870.0;8639.0
"UZB";"Uzbekistan";"2007";5691460.0;1822150.0;19180.0
"UZB";"Uzbekistan";"2008";12375300.0;1849560.0;65960.0
"UZB";"Uzbekistan";"2009";16417900.0;1856590.0;88735.0
"UZB";"Uzbekistan";"2010";20952000.0;1892160.0;118000.0
"UZB";"Uzbekistan";"2011";25441800.0;1927740.0;147760.0
"UZB";"Uzbekistan";"2012";20274100.0;1980040.0;220575.0
"UZB";"Uzbekistan";"2013";21500000.0;2000000.0;306300.0
"UZB";"Uzbekistan";"2014";21639200.0;2507710.0;820450.0
"UZB";"Uzbekistan";"2015";21783300.0;2816610.0;1787790.0
"UZB";"Uzbekistan";"2016";23265400.0;3412920.0;2746360.0
"UZB";"Uzbekistan";"2017";24265500.0;3444330.0;3320210.0
"UZB";"Uzbekistan";"2018";23226200.0;3460260.0;4123510.0
"UZB";"Uzbekistan";"2019";33380000.0;3553310.0;4597260.0
"UZB";"Uzbekistan";"2020";33387000.0;3550070.0;4820010.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2001";7492.0;26078.0;81.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2002";9982.0;27323.0;1086.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2003";62911.0;21190.0;1146.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2004";72000.0;19022.0;1320.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2005";70620.0;22505.0;3647.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2006";87634.0;22640.0;5618.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2007";110491.0;22927.0;7972.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2008";130098.0;22777.0;9364.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2009";121114.0;23019.0;11507.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2010";131791.0;21703.0;12502.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2011";131809.0;22723.0;13249.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2012";126992.0;19379.0;13616.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2013";125378.0;19069.0;14604.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2014";115017.0;23903.0;14716.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2015";113371.0;24865.0;16960.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2016";112649.0;20550.0;21865.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2017";115844.0;20092.0;19273.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2018";112443.0;19907.0;24613.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2019";96373.0;17892.0;21715.0
"VCT";"SaintNULLVincentNULLandNULLtheNULLGrenadines";"2020";97059.0;12483.0;24733.0
"VEN";"Venezuela";"2000";5447170.0;2535970.0;4473.0
"VEN";"Venezuela";"2001";6472580.0;2704920.0;36636.0
"VEN";"Venezuela";"2002";6541890.0;2841770.0;78151.0
"VEN";"Venezuela";"2003";7015120.0;2956180.0;116997.0
"VEN";"Venezuela";"2004";8420980.0;3346460.0;210209.0
"VEN";"Venezuela";"2005";12495700.0;3650500.0;356198.0
"VEN";"Venezuela";"2006";18789500.0;4216790.0;537628.0
"VEN";"Venezuela";"2007";23820100.0;5195070.0;857812.0
"VEN";"Venezuela";"2008";27414400.0;6417780.0;1115120.0
"VEN";"Venezuela";"2009";28123600.0;6866690.0;1401550.0
"VEN";"Venezuela";"2010";27880100.0;7082890.0;1673080.0
"VEN";"Venezuela";"2011";28782000.0;7332410.0;1815640.0
"VEN";"Venezuela";"2012";30569100.0;7648750.0;2036710.0
"VEN";"Venezuela";"2013";30896100.0;7773780.0;2233430.0
"VEN";"Venezuela";"2014";30528000.0;7808520.0;2400080.0
"VEN";"Venezuela";"2015";29093500.0;7780100.0;2589710.0
"VEN";"Venezuela";"2016";27600900.0;7660420.0;2613990.0
"VEN";"Venezuela";"2017";24493700.0;5928710.0;2607830.0
"VEN";"Venezuela";"2018";20731200.0;5547290.0;2604580.0
"VEN";"Venezuela";"2019";18476200.0;5351310.0;2560990.0
"VEN";"Venezuela";"2020";16543800.0;5251180.0;2561560.0
"VGB";"BritishNULLVirginNULLIslands";"2009";47031.0;13567.0;7690.0
"VGB";"BritishNULLVirginNULLIslands";"2010";47524.0;12757.0;6879.0
"VGB";"BritishNULLVirginNULLIslands";"2011";46597.0;12514.0;7301.0
"VGB";"BritishNULLVirginNULLIslands";"2012";48703.0;12268.0;7435.0
"VGB";"BritishNULLVirginNULLIslands";"2013";53406.0;12080.0;6182.0
"VGB";"BritishNULLVirginNULLIslands";"2014";54764.0;11849.0;6393.0
"VGB";"BritishNULLVirginNULLIslands";"2015";57195.0;11754.0;6660.0
"VGB";"BritishNULLVirginNULLIslands";"2016";39689.0;11167.0;6218.0
"VGB";"BritishNULLVirginNULLIslands";"2017";44043.0;9544.0;5003.0
"VGB";"BritishNULLVirginNULLIslands";"2018";39954.0;6264.0;4715.0
"VGB";"BritishNULLVirginNULLIslands";"2019";39534.0;7311.0;5929.0
"VGB";"BritishNULLVirginNULLIslands";"2020";35163.0;7000.0;6738.0
"VIR";"UnitedNULLStatesNULLVirginNULLIslands";"2004";64200.0;70888.0;1484.0
"VIR";"UnitedNULLStatesNULLVirginNULLIslands";"2005";80300.0;71700.0;2967.0
"VNM";"Vietnam";"2002";1902390.0;3929140.0;1076.0
"VNM";"Vietnam";"2003";2742000.0;4402000.0;9180.0
"VNM";"Vietnam";"2004";4960000.0;10124900.0;52709.0
"VNM";"Vietnam";"2006";18892500.0;8567520.0;516569.0
"VNM";"Vietnam";"2007";45024000.0;11165600.0;1294110.0
"VNM";"Vietnam";"2008";74872300.0;14767600.0;2048950.0
"VNM";"Vietnam";"2009";98224000.0;17427400.0;3214180.0
"VNM";"Vietnam";"2010";111570000.0;14374400.0;3669320.0
"VNM";"Vietnam";"2011";127318000.0;10174800.0;3838210.0
"VNM";"Vietnam";"2012";131674000.0;9556090.0;4775370.0
"VNM";"Vietnam";"2013";123736000.0;6725330.0;5152580.0
"VNM";"Vietnam";"2014";136148000.0;6725330.0;6000530.0
"VNM";"Vietnam";"2015";120324000.0;7324950.0;7657620.0
"VNM";"Vietnam";"2016";120600000.0;5598020.0;9098290.0
"VNM";"Vietnam";"2017";120016000.0;4385430.0;11269900.0
"VNM";"Vietnam";"2018";140639000.0;4296300.0;12994500.0
"VNM";"Vietnam";"2019";136230000.0;3658000.0;14802400.0
"VNM";"Vietnam";"2020";138935000.0;3205780.0;16699200.0
"VUT";"Vanuatu";"2003";7800.0;6540.0;15.0
"VUT";"Vanuatu";"2004";10504.0;6759.0;23.0
"VUT";"Vanuatu";"2005";12692.0;6964.0;59.0
"VUT";"Vanuatu";"2006";15000.0;7500.0;95.0
"VUT";"Vanuatu";"2007";26000.0;8820.0;130.0
"VUT";"Vanuatu";"2008";36000.0;10400.0;200.0
"VUT";"Vanuatu";"2009";131682.0;7219.0;500.0
"VUT";"Vanuatu";"2010";169935.0;7111.0;500.0
"VUT";"Vanuatu";"2011";136956.0;5873.0;337.0
"VUT";"Vanuatu";"2012";146084.0;4848.0;310.0
"VUT";"Vanuatu";"2013";127244.0;5497.0;310.0
"VUT";"Vanuatu";"2014";156051.0;5727.0;4569.0
"VUT";"Vanuatu";"2015";174818.0;4797.0;4297.0
"VUT";"Vanuatu";"2016";218603.0;4555.0;4386.0
"VUT";"Vanuatu";"2019";265219.0;3809.0;7888.0
"VUT";"Vanuatu";"2020";246232.0;3472.0;2785.0
"WSM";"Samoa";"2004";16000.0;16394.0;32.0
"WSM";"Samoa";"2005";24000.0;19500.0;65.0
"WSM";"Samoa";"2010";90000.0;8000.0;200.0
"WSM";"Samoa";"2012";100302.0;8270.0;1084.0
"WSM";"Samoa";"2013";99887.0;8382.0;1238.0
"WSM";"Samoa";"2014";106524.0;11778.0;2021.0
"WSM";"Samoa";"2015";120517.0;11453.0;2084.0
"WSM";"Samoa";"2016";151008.0;9679.0;2169.0
"WSM";"Samoa";"2017";124211.0;8454.0;1692.0
"WSM";"Samoa";"2019";84000.0;6000.0;1692.0
"WSM";"Samoa";"2020";69000.0;6000.0;1692.0
"YEM";"Yemen";"2005";2277560.0;901385.0;1498.0
"YEM";"Yemen";"2006";2977780.0;968328.0;2781.0
"YEM";"Yemen";"2007";4349000.0;1022000.0;11000.0
"YEM";"Yemen";"2008";6445000.0;961000.0;26000.0
"YEM";"Yemen";"2009";8313000.0;997000.0;54000.0
"YEM";"Yemen";"2010";11085000.0;1046260.0;84000.0
"YEM";"Yemen";"2011";11668000.0;1075000.0;109000.0
"YEM";"Yemen";"2012";13900000.0;1104000.0;167300.0
"YEM";"Yemen";"2013";16844700.0;1143000.0;256800.0
"YEM";"Yemen";"2014";17100000.0;1168600.0;340000.0
"YEM";"Yemen";"2015";15022000.0;1142230.0;395000.0
"YEM";"Yemen";"2016";16433100.0;1165830.0;276219.0
"YEM";"Yemen";"2017";15357900.0;1190000.0;369004.0
"YEM";"Yemen";"2019";15238000.0;1240000.0;382000.0
"YEM";"Yemen";"2020";15178000.0;1240000.0;391000.0
"ZAF";"SouthNULLAfrica";"2002";13702000.0;4917000.0;2669.0
"ZAF";"SouthNULLAfrica";"2003";16860000.0;4910000.0;20313.0
"ZAF";"SouthNULLAfrica";"2004";20839000.0;4903000.0;60000.0
"ZAF";"SouthNULLAfrica";"2005";33960000.0;4896000.0;165290.0
"ZAF";"SouthNULLAfrica";"2006";39662000.0;4889000.0;335112.0
"ZAF";"SouthNULLAfrica";"2007";42300000.0;4882000.0;378000.0
"ZAF";"SouthNULLAfrica";"2008";45000000.0;4875000.0;426000.0
"ZAF";"SouthNULLAfrica";"2009";46436000.0;4868000.0;481000.0
"ZAF";"SouthNULLAfrica";"2010";50372000.0;4861000.0;743000.0
"ZAF";"SouthNULLAfrica";"2011";64000000.0;4854000.0;907000.0
"ZAF";"SouthNULLAfrica";"2012";68394000.0;4847000.0;1107200.0
"ZAF";"SouthNULLAfrica";"2013";76865300.0;3875580.0;1615210.0
"ZAF";"SouthNULLAfrica";"2014";79280700.0;3647770.0;1706310.0
"ZAF";"SouthNULLAfrica";"2015";87999500.0;4131060.0;1409350.0
"ZAF";"SouthNULLAfrica";"2016";82412900.0;4522850.0;1150770.0
"ZAF";"SouthNULLAfrica";"2017";88497600.0;4810070.0;1123190.0
"ZAF";"SouthNULLAfrica";"2018";92428000.0;3345440.0;1107010.0
"ZAF";"SouthNULLAfrica";"2019";96972500.0;2024730.0;1250360.0
"ZAF";"SouthNULLAfrica";"2020";95959400.0;2098800.0;1303060.0
"ZMB";"Zambia";"2000";98853.0;83326.0;21.0
"ZMB";"Zambia";"2001";121200.0;85662.0;31.0
"ZMB";"Zambia";"2002";139092.0;87674.0;48.0
"ZMB";"Zambia";"2003";241000.0;88426.0;91.0
"ZMB";"Zambia";"2004";464354.0;91719.0;250.0
"ZMB";"Zambia";"2005";949559.0;94665.0;250.0
"ZMB";"Zambia";"2006";1663330.0;93427.0;2339.0
"ZMB";"Zambia";"2007";2639030.0;91789.0;4000.0
"ZMB";"Zambia";"2008";3539000.0;90600.0;5703.0
"ZMB";"Zambia";"2009";4406680.0;90341.0;10702.0
"ZMB";"Zambia";"2010";5446990.0;118388.0;10267.0
"ZMB";"Zambia";"2011";8164550.0;85727.0;16415.0
"ZMB";"Zambia";"2012";10524700.0;82542.0;14999.0
"ZMB";"Zambia";"2013";10395800.0;115762.0;13447.0
"ZMB";"Zambia";"2014";10114900.0;114420.0;20521.0
"ZMB";"Zambia";"2015";11557700.0;116165.0;23390.0
"ZMB";"Zambia";"2016";12017000.0;101407.0;31784.0
"ZMB";"Zambia";"2017";13438500.0;101444.0;35912.0
"ZMB";"Zambia";"2018";15470300.0;100444.0;72228.0
"ZMB";"Zambia";"2019";17220600.0;96719.0;88891.0
"ZMB";"Zambia";"2020";19104200.0;71844.0;82317.0
"ZWE";"Zimbabwe";"2001";314002.0;253738.0;771.0
"ZWE";"Zimbabwe";"2002";338779.0;287854.0;2847.0
"ZWE";"Zimbabwe";"2003";363651.0;300921.0;6386.0
"ZWE";"Zimbabwe";"2004";425745.0;317000.0;8967.0
"ZWE";"Zimbabwe";"2005";647110.0;328000.0;10185.0
"ZWE";"Zimbabwe";"2006";849146.0;335561.0;10200.0
